id,codigo_e,nombre,total_docs,r_tox_genetica,r_tox_endocrina,r_tox_neuro,r_tox_digestiva,r_tox_alergia,r_tox_organos,r_ben_antiox,r_ben_microbiol,r_ben_metabolico,r_mod_humano,r_mod_animal,r_mod_invitro
en:e121,E121,Citrus Red 2,329,0.13069908814589665,0.0486322188449848,0.060790273556231005,0.0121580547112462,0.030395136778115502,0.04559270516717325,0.00911854103343465,0.0364741641337386,0.11550151975683891,0.47416413373860183,0.030395136778115502,0.2765957446808511
en:e624,E624,Monoammonium glutamate,62,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.016129032258064516,0.03225806451612903,0.11290322580645161,0.0,0.03225806451612903,0.1935483870967742,0.5483870967741935,0.06451612903225806,0.3709677419354839
en:e1452,E1452,Starch aluminium octenyl succinate,14,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.2857142857142857
en:e342,E342,Ammonium phosphate,481,0.07692307692307693,0.02079002079002079,0.02286902286902287,0.010395010395010396,0.0,0.058212058212058215,0.033264033264033266,0.079002079002079,0.07068607068607069,0.2286902286902287,0.062370062370062374,0.4968814968814969
en:e1105,E1105,Lysozyme,3806,0.06594850236468734,0.03652128218602207,0.02469784550709406,0.08407777193904362,0.03310562270099842,0.12348922753547031,0.18313189700472937,0.5378349973725697,0.4046242774566474,0.23042564372044141,0.14766158696794535,0.5646347871781398
en:e170ii,E170II,Calcium hydrogen carbonate,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.8,0.6,0.4
en:e968,E968,Erythritol,881,0.03518728717366629,0.053348467650397274,0.04199772985244041,0.04767309875141884,0.02043132803632236,0.08059023836549375,0.05221339387060159,0.10783200908059024,0.2133938706015891,0.28944381384790013,0.14869466515323496,0.5209988649262202
en:e556,E556,Calcium aluminium silicate,66,0.24242424242424243,0.09090909090909091,0.045454545454545456,0.0,0.015151515151515152,0.030303030303030304,0.0,0.06060606060606061,0.09090909090909091,0.48484848484848486,0.045454545454545456,0.30303030303030304
en:e317,E317,Erythorbin acid,532840,0.14340702649951204,0.08657570752946475,0.10159897905562645,0.04572479543577809,0.019653179190751446,0.1194035733053074,0.11379025598678778,0.1299620899331882,0.45302529840102096,0.3665884693341341,0.2554763155919225,0.5564653554537947
en:e142,E142,Green s,1959,0.17151607963246554,0.03828483920367534,0.06584992343032159,0.03624298111281266,0.030627871362940276,0.05410923940786115,0.005104645227156712,0.0479836651352731,0.1669218989280245,0.55895865237366,0.06891271056661562,0.3746809596733027
en:e1422,E1422,Acetylated distarch adipate,23,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.0,0.043478260869565216,0.34782608695652173,0.391304347826087,0.21739130434782608,0.4782608695652174
en:e932,E932,Nitrogen oxide,495,0.16161616161616163,0.03636363636363636,0.048484848484848485,0.012121212121212121,0.06666666666666667,0.046464646464646465,0.24444444444444444,0.05454545454545454,0.26666666666666666,0.4707070707070707,0.10101010101010101,0.604040404040404
en:e161e,E161E,Violaxanthin,102,0.058823529411764705,0.00980392156862745,0.0,0.00980392156862745,0.0,0.00980392156862745,0.7352941176470589,0.0784313725490196,0.4019607843137255,0.24509803921568626,0.0784313725490196,0.6176470588235294
en:e629,E629,Calcium guanylate,256,0.08984375,0.14453125,0.26953125,0.00390625,0.01171875,0.09375,0.16796875,0.0703125,0.53125,0.3046875,0.4453125,0.4296875
en:e636,E636,Maltol,241,0.14107883817427386,0.024896265560165973,0.11618257261410789,0.029045643153526972,0.012448132780082987,0.07053941908713693,0.14937759336099585,0.07883817427385892,0.21161825726141079,0.33195020746887965,0.21991701244813278,0.5684647302904564
en:e249,E249,Potassium nitrite,195,0.15897435897435896,0.015384615384615385,0.06153846153846154,0.005128205128205128,0.041025641025641026,0.046153846153846156,0.041025641025641026,0.08717948717948718,0.09743589743589744,0.4564102564102564,0.05128205128205128,0.3076923076923077
en:e492,E492,Sorbitan tristearate,79,0.16455696202531644,0.0379746835443038,0.08860759493670886,0.0,0.0,0.10126582278481013,0.02531645569620253,0.10126582278481013,0.189873417721519,0.46835443037974683,0.12658227848101267,0.35443037974683544
en:e211,E211,Sodium benzoate,1217,0.09202958093672967,0.02875924404272802,0.11750205423171733,0.015612161051766639,0.049301561216105176,0.11339359079704191,0.11339359079704191,0.714872637633525,0.11257189811010682,0.31470829909613807,0.1684470008216927,0.49219391947411667
en:e340,E340,Potassium phosphates,131,0.13740458015267176,0.04580152671755725,0.030534351145038167,0.015267175572519083,0.015267175572519083,0.061068702290076333,0.0,0.03816793893129771,0.13740458015267176,0.5038167938931297,0.061068702290076333,0.32061068702290074
en:e172ii,E172II,Red iron oxide,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en:e440aii,E440AII,Sodium pectate,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.25
en:e140,E140,Chlorophylls and Chlorophyllins,366,0.22404371584699453,0.01366120218579235,0.04371584699453552,0.00546448087431694,0.02185792349726776,0.07103825136612021,0.09836065573770492,0.09016393442622951,0.1912568306010929,0.4453551912568306,0.1284153005464481,0.43169398907103823
en:e1402,E1402,Alkaline modified starch,199,0.09547738693467336,0.04020100502512563,0.04522613065326633,0.01507537688442211,0.010050251256281407,0.06030150753768844,0.07035175879396985,0.09045226130653267,0.16080402010050251,0.19597989949748743,0.10552763819095477,0.5226130653266332
en:e916,E916,Calcium iodate,40,0.15,0.05,0.05,0.0,0.05,0.05,0.0,0.075,0.175,0.575,0.075,0.45
en:e262i,E262I,Sodium acetate,829,0.06393244873341375,0.09288299155609167,0.07237635705669482,0.054282267792521106,0.006031363088057901,0.09047044632086852,0.09408926417370325,0.24728588661037396,0.2943305186972256,0.2388419782870929,0.22195416164053075,0.5633293124246079
en:e495,E495,Sorbitan monopalmitate,90,0.26666666666666666,0.044444444444444446,0.08888888888888889,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.2,0.5,0.03333333333333333,0.3
en:e930,E930,calcium peroxide,116,0.25862068965517243,0.04310344827586207,0.0,0.017241379310344827,0.0,0.0603448275862069,0.08620689655172414,0.3275862068965517,0.3448275862068966,0.41379310344827586,0.29310344827586204,0.45689655172413796
en:e227,E227,Calcium bisulphite,221,0.16289592760180996,0.04524886877828054,0.08144796380090498,0.004524886877828055,0.01809954751131222,0.04524886877828054,0.01809954751131222,0.07239819004524888,0.2398190045248869,0.4751131221719457,0.09049773755656108,0.4072398190045249
en:e526,E526,Calcium hydroxide,1004,0.044820717131474105,0.0249003984063745,0.017928286852589643,0.00796812749003984,0.00796812749003984,0.0069721115537848604,0.014940239043824702,0.4043824701195219,0.08366533864541832,0.5169322709163346,0.08665338645418327,0.5338645418326693
en:e426,E426,Soybean hemicellulose,85,0.2,0.03529411764705882,0.047058823529411764,0.011764705882352941,0.011764705882352941,0.03529411764705882,0.011764705882352941,0.03529411764705882,0.11764705882352941,0.47058823529411764,0.047058823529411764,0.25882352941176473
en:e580,E580,Magnesium Gluconate,83,0.1686746987951807,0.060240963855421686,0.060240963855421686,0.03614457831325301,0.024096385542168676,0.07228915662650602,0.012048192771084338,0.060240963855421686,0.12048192771084337,0.5662650602409639,0.08433734939759036,0.3132530120481928
en:e338,E338,Phosphoric acid,1209,0.06617038875103391,0.03143093465674111,0.021505376344086023,0.0024813895781637717,0.013234077750206782,0.026468155500413565,0.03970223325062035,0.17121588089330025,0.15053763440860216,0.3730355665839537,0.076095947063689,0.5930521091811415
en:e162,E162,Beetroot red,223,0.13901345291479822,0.017937219730941704,0.04035874439461883,0.004484304932735426,0.02242152466367713,0.04035874439461883,0.02242152466367713,0.05829596412556054,0.13004484304932734,0.4439461883408072,0.03139013452914798,0.32286995515695066
en:e106,E106,flavin mononucleotide,619,0.14378029079159935,0.04361873990306947,0.05815831987075929,0.011308562197092083,0.024232633279483037,0.06462035541195477,0.08239095315024232,0.08723747980613894,0.3134087237479806,0.36187399030694667,0.10339256865912763,0.38126009693053314
en:e948,E948,Oxygen,147320,0.16132229161010045,0.06460086885691013,0.14344284550638067,0.011878903068150964,0.01693592180287809,0.07927640510453435,0.1981604670105892,0.10232147705674721,0.5188093945153408,0.432134129785501,0.25766358946511,0.4791542221015477
en:e999,E999,Quillaia extract,51,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549,0.13725490196078433,0.6274509803921569,0.13725490196078433,0.3137254901960784
en:e336ii,E336II,Dipotassium tartrate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en:e160a,E160A,carotene,5878,0.2756039469207213,0.035386185777475335,0.021776114324600204,0.012419190200748553,0.011908812521265737,0.06107519564477713,0.6575365770670296,0.05818305546104117,0.48587955086764206,0.5871044572984008,0.09510037427696495,0.6291255529091527
en:e306,E306,Tocopherol-rich extract,126,0.14285714285714285,0.06349206349206349,0.03968253968253968,0.0,0.023809523809523808,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.11904761904761904,0.48412698412698413,0.047619047619047616,0.3333333333333333
en:e165,E165,Gardenia Blue,229,0.14847161572052403,0.05240174672489083,0.07860262008733625,0.013100436681222707,0.021834061135371178,0.056768558951965066,0.008733624454148471,0.05240174672489083,0.08733624454148471,0.3624454148471616,0.05240174672489083,0.27074235807860264
en:e351,E351,Potassium malate,113,0.1504424778761062,0.05309734513274336,0.07079646017699115,0.0,0.017699115044247787,0.035398230088495575,0.0,0.035398230088495575,0.09734513274336283,0.4778761061946903,0.07079646017699115,0.3274336283185841
en:e365,E365,Sodium fumarate,125,0.168,0.032,0.08,0.0,0.008,0.072,0.0,0.016,0.136,0.424,0.032,0.296
en:e151,E151,Brilliant black bn,257,0.14785992217898833,0.042801556420233464,0.0311284046692607,0.0,0.023346303501945526,0.042801556420233464,0.0,0.042801556420233464,0.12840466926070038,0.5136186770428015,0.023346303501945526,0.3463035019455253
en:e161d,E161D,Rubixanthin,4,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.0,1.0
en:e640ii,E640II,Sodiumglycinate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
en:e553,E553,Magnesium silicates,160,0.20625,0.05625,0.06875,0.0,0.0125,0.04375,0.03125,0.11875,0.20625,0.35625,0.10625,0.5
en:e1100,E1100,Alpha-Amylase,4271,0.05759775228283774,0.12549754155935378,0.07562631702177476,0.03582299227347226,0.022945446031374387,0.05057363615078436,0.30742214937953644,0.10770311402481854,0.40505736361507844,0.355654413486303,0.16014984781081715,0.6605010536174198
en:e907,E907,Hydrogenated poly-1-decene,44,0.25,0.11363636363636363,0.09090909090909091,0.0,0.0,0.13636363636363635,0.022727272727272728,0.045454545454545456,0.11363636363636363,0.5909090909090909,0.11363636363636363,0.45454545454545453
en:e482,E482,Calcium stearoyl-2-lactylate,76,0.14473684210526316,0.05263157894736842,0.05263157894736842,0.0,0.013157894736842105,0.11842105263157894,0.0,0.05263157894736842,0.05263157894736842,0.4473684210526316,0.05263157894736842,0.27631578947368424
en:e150d,E150D,Sulphite ammonia caramel,14,0.42857142857142855,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.7857142857142857
en:e160,E160,Carotenoids,8130,0.1992619926199262,0.038622386223862236,0.034932349323493234,0.02004920049200492,0.010455104551045511,0.05621156211562116,0.7750307503075031,0.06543665436654367,0.48954489544895446,0.4571955719557196,0.1099630996309963,0.5747847478474785
en:e504ii,E504II,Magnesium hydroxide carbonate,69,0.014492753623188406,0.057971014492753624,0.0,0.0,0.0,0.043478260869565216,0.0,0.07246376811594203,0.13043478260869565,0.3188405797101449,0.043478260869565216,0.463768115942029
en:e633,E633,Calcium inosinate,132,0.10606060606060606,0.06060606060606061,0.15151515151515152,0.015151515151515152,0.022727272727272728,0.07575757575757576,0.015151515151515152,0.14393939393939395,0.20454545454545456,0.4015151515151515,0.25757575757575757,0.45454545454545453
en:e264,E264,Ammonium acetate,811,0.08138101109741061,0.04315659679408138,0.06658446362515413,0.002466091245376079,0.0036991368680641184,0.0690505548705302,0.055487053020961775,0.1812577065351418,0.2712700369913687,0.3218249075215783,0.14919852034525277,0.7299630086313194
en:e434,E434,Polyoxyethylene sorbitan monopalmitate,89,0.23595505617977527,0.056179775280898875,0.0449438202247191,0.0,0.011235955056179775,0.06741573033707865,0.0,0.0898876404494382,0.07865168539325842,0.4606741573033708,0.0449438202247191,0.2808988764044944
en:e913,E913,Lanolin,142,0.056338028169014086,0.04929577464788732,0.035211267605633804,0.007042253521126761,0.2676056338028169,0.02112676056338028,0.056338028169014086,0.2746478873239437,0.056338028169014086,0.47183098591549294,0.07746478873239436,0.34507042253521125
en:e1208,E1208,Polyvinylpyrrolidone-vinyl acetate copolymer,25,0.16,0.08,0.04,0.0,0.0,0.0,0.04,0.16,0.08,0.48,0.04,0.44
xx:e364,E364,Desconocido,130,0.2,0.038461538461538464,0.05384615384615385,0.0,0.038461538461538464,0.06153846153846154,0.007692307692307693,0.06153846153846154,0.06923076923076923,0.5307692307692308,0.03076923076923077,0.3384615384615385
en:e553a,E553A,synthetic magnesium silicates,16,0.5,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.3125,0.4375,0.1875,0.625
en:e585,E585,Ferrous lactate,77,0.16883116883116883,0.05194805194805195,0.06493506493506493,0.0,0.012987012987012988,0.1038961038961039,0.05194805194805195,0.1038961038961039,0.23376623376623376,0.45454545454545453,0.012987012987012988,0.37662337662337664
en:e485,E485,Sodium stearoyl fumarate,64,0.171875,0.09375,0.03125,0.015625,0.015625,0.0,0.0,0.0,0.140625,0.453125,0.046875,0.296875
en:e539,E539,sodium thiosulfate,413,0.2033898305084746,0.048426150121065374,0.07506053268765134,0.014527845036319613,0.0387409200968523,0.19128329297820823,0.5084745762711864,0.5326876513317191,0.22760290556900725,0.36077481840193704,0.16707021791767554,0.36561743341404357
en:e440a,E440A,Pectin,7863,0.05837466615795498,0.02543558438255119,0.009538344143456695,0.0675314765356734,0.007503497392852601,0.03967951163677985,0.1284497011318835,0.1134427063461783,0.10110644792064098,0.15121454915426683,0.17283479587943534,0.5322396032048836
en:e1403,E1403,Bleached starch,31,0.0967741935483871,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.1935483870967742,0.12903225806451613,0.12903225806451613,0.3548387096774194,0.12903225806451613,0.3548387096774194
en:e442,E442,Ammonium phosphatides,96,0.125,0.0625,0.08333333333333333,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.020833333333333332,0.07291666666666667,0.625,0.020833333333333332,0.3125
en:e163e,E163E,Peonidin,217,0.11981566820276497,0.02304147465437788,0.02304147465437788,0.03225806451612903,0.0,0.05069124423963134,0.45622119815668205,0.059907834101382486,0.4055299539170507,0.3870967741935484,0.19815668202764977,0.7419354838709677
en:e542,E542,Bone phosphate,66,0.22727272727272727,0.030303030303030304,0.06060606060606061,0.0,0.015151515151515152,0.10606060606060606,0.0,0.030303030303030304,0.18181818181818182,0.4090909090909091,0.07575757575757576,0.3484848484848485
en:e160c,E160C,Paprika extract,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.5454545454545454
en:e356,E356,Sodium adipate,113,0.1592920353982301,0.02654867256637168,0.11504424778761062,0.008849557522123894,0.02654867256637168,0.08849557522123894,0.017699115044247787,0.02654867256637168,0.1415929203539823,0.5132743362831859,0.02654867256637168,0.3274336283185841
en:e517,E517,Ammonium sulphate,360,0.09444444444444444,0.044444444444444446,0.04722222222222222,0.011111111111111112,0.005555555555555556,0.06111111111111111,0.030555555555555555,0.17222222222222222,0.21944444444444444,0.18055555555555555,0.09444444444444444,0.46944444444444444
en:e417,E417,Tara gum,129,0.12403100775193798,0.031007751937984496,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.031007751937984496,0.031007751937984496,0.05426356589147287,0.10852713178294573,0.5271317829457365,0.031007751937984496,0.3178294573643411
en:e323,E323,Anoxomer,132,0.15151515151515152,0.03787878787878788,0.05303030303030303,0.022727272727272728,0.0,0.03787878787878788,0.015151515151515152,0.0,0.13636363636363635,0.5606060606060606,0.030303030303030304,0.3560606060606061
en:e301,E301,Sodium ascorbate,316,0.17088607594936708,0.04113924050632911,0.04113924050632911,0.00949367088607595,0.006329113924050633,0.0759493670886076,0.4050632911392405,0.1550632911392405,0.16772151898734178,0.3924050632911392,0.12974683544303797,0.4810126582278481
en:e331ii,E331II,Disodium citrate,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.25,0.5
en:e101,E101,Riboflavin,3332,0.1212484993997599,0.031512605042016806,0.045018007202881155,0.029411764705882353,0.017406962785114045,0.0585234093637455,0.12154861944777912,0.07863145258103241,0.4342737094837935,0.5138055222088835,0.09963985594237695,0.5018007202881153
en:e123,E123,Amaranth,859,0.12456344586728754,0.010477299185098952,0.03958090803259604,0.01979045401629802,0.025611175785797437,0.048894062863795114,0.1280558789289872,0.06169965075669383,0.1920838183934808,0.320139697322468,0.10477299185098952,0.48777648428405124
en:e445,E445,Glycerol esters of wood rosin,90,0.14444444444444443,0.044444444444444446,0.05555555555555555,0.0,0.0,0.06666666666666667,0.0,0.05555555555555555,0.08888888888888889,0.4111111111111111,0.044444444444444446,0.2
en:e421,E421,Mannitol,16300,0.08134969325153374,0.10742331288343558,0.14251533742331288,0.023128834355828222,0.022699386503067485,0.18079754601226994,0.09809815950920245,0.11809815950920245,0.07024539877300613,0.24975460122699386,0.2225153374233129,0.4457668711656442
en:e503,E503,Ammonium carbonates,2142,0.05555555555555555,0.036414565826330535,0.03081232492997199,0.019140989729225025,0.01027077497665733,0.06909430438842204,0.03594771241830065,0.13165266106442577,0.19281045751633988,0.23436041083099907,0.0938375350140056,0.5830999066293184
en:e521,E521,Aluminium sodium sulphate,83,0.18072289156626506,0.04819277108433735,0.08433734939759036,0.0,0.024096385542168676,0.08433734939759036,0.0,0.10843373493975904,0.12048192771084337,0.5060240963855421,0.03614457831325301,0.3855421686746988
en:e403,E403,Ammonium alginate,110,0.20909090909090908,0.09090909090909091,0.02727272727272727,0.0,0.00909090909090909,0.05454545454545454,0.00909090909090909,0.045454545454545456,0.07272727272727272,0.4727272727272727,0.08181818181818182,0.4
en:e545,E545,Ammonium polyphosphate,111,0.17117117117117117,0.018018018018018018,0.036036036036036036,0.0,0.009009009009009009,0.018018018018018018,0.009009009009009009,0.05405405405405406,0.11711711711711711,0.36036036036036034,0.05405405405405406,0.3333333333333333
en:e957,E957,Thaumatin,468,0.042735042735042736,0.03205128205128205,0.04700854700854701,0.014957264957264958,0.09829059829059829,0.014957264957264958,0.021367521367521368,0.21153846153846154,0.0811965811965812,0.16880341880341881,0.08974358974358974,0.4230769230769231
en:e332i,E332I,Monopotassium citrate,7,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855
en:e964,E964,Polyglycitol syrup,30,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.2,0.6,0.03333333333333333,0.5333333333333333
en:e1423,E1423,Acetylated distarch glycerol,19,0.15789473684210525,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.15789473684210525,0.5263157894736842,0.0,0.3684210526315789
en:e540,E540,Dicalcium diphosphate,79,0.189873417721519,0.06329113924050633,0.05063291139240506,0.0,0.012658227848101266,0.0759493670886076,0.0,0.06329113924050633,0.24050632911392406,0.46835443037974683,0.0759493670886076,0.35443037974683544
en:e1441,E1441,Hydroxy propyl distarch glycerine,18,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.5555555555555556,0.05555555555555555,0.4444444444444444
en:e440,E440,Pectins,8822,0.05463613693040127,0.02391747902969848,0.007821355701654953,0.05066878258898209,0.008274767626388574,0.03785989571525731,0.1020176830650646,0.10496486057583314,0.06279755157560644,0.1347766946270687,0.1679891181138064,0.5141691226479257
en:e392,E392,Extracts of rosemary,112,0.125,0.08035714285714286,0.08035714285714286,0.008928571428571428,0.0,0.08035714285714286,0.0625,0.044642857142857144,0.17857142857142858,0.5446428571428571,0.11607142857142858,0.33035714285714285
en:e101a,E101A,E101a food additive,4,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,1.0
en:e969,E969,Advantame,79,0.13924050632911392,0.02531645569620253,0.0759493670886076,0.0379746835443038,0.0,0.012658227848101266,0.0,0.0379746835443038,0.16455696202531644,0.5063291139240507,0.11392405063291139,0.4430379746835443
en:e335i,E335I,Monosodium tartrate,7,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.2857142857142857
en:e213,E213,Calcium benzoate,186,0.1827956989247312,0.016129032258064516,0.03763440860215054,0.005376344086021506,0.021505376344086023,0.08064516129032258,0.010752688172043012,0.04838709677419355,0.10752688172043011,0.521505376344086,0.016129032258064516,0.3387096774193548
en:e628,E628,Dipotassium guanylate,49,0.20408163265306123,0.061224489795918366,0.08163265306122448,0.0,0.02040816326530612,0.02040816326530612,0.0,0.08163265306122448,0.12244897959183673,0.4897959183673469,0.061224489795918366,0.3877551020408163
en:e235,E235,Natamycin,365,0.09863013698630137,0.024657534246575342,0.043835616438356165,0.01643835616438356,0.019178082191780823,0.038356164383561646,0.01643835616438356,0.4712328767123288,0.09863013698630137,0.38082191780821917,0.08493150684931507,0.4410958904109589
en:e553aii,E553AII,Magnesium trisilicate,78,0.14102564102564102,0.038461538461538464,0.0,0.0,0.0,0.10256410256410256,0.038461538461538464,0.14102564102564102,0.1794871794871795,0.34615384615384615,0.11538461538461539,0.5256410256410257
en:e465,E465,Ethyl methyl cellulose,91,0.18681318681318682,0.07692307692307693,0.06593406593406594,0.0,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.054945054945054944,0.10989010989010989,0.45054945054945056,0.04395604395604396,0.27472527472527475
en:e353,E353,Metatartaric acid,126,0.20634920634920634,0.031746031746031744,0.031746031746031744,0.0,0.031746031746031744,0.023809523809523808,0.007936507936507936,0.06349206349206349,0.0873015873015873,0.42857142857142855,0.047619047619047616,0.3492063492063492
en:e551,E551,Silicon dioxide,6314,0.17960088691796008,0.021856192587899906,0.031675641431738996,0.006968641114982578,0.01726322458029775,0.04244535951853025,0.060817231548938866,0.11165663604687995,0.29347481786506174,0.3554006968641115,0.259581881533101,0.5888501742160279
en:e451,E451,Triphosphates,478,0.26569037656903766,0.03347280334728033,0.05230125523012552,0.0041841004184100415,0.014644351464435146,0.06903765690376569,0.02510460251046025,0.19665271966527198,0.47280334728033474,0.2719665271966527,0.20292887029288703,0.4581589958158996
en:e163d,E163D,Pelargonidin,239,0.12552301255230125,0.03765690376569038,0.02510460251046025,0.05439330543933055,0.0,0.07112970711297072,0.4560669456066946,0.09205020920502092,0.47280334728033474,0.29707112970711297,0.22594142259414227,0.6861924686192469
en:e153,E153,Vegetable carbon,268,0.1455223880597015,0.014925373134328358,0.041044776119402986,0.0037313432835820895,0.018656716417910446,0.07835820895522388,0.011194029850746268,0.04477611940298507,0.12686567164179105,0.4552238805970149,0.05223880597014925,0.30970149253731344
en:e126,E126,Ponceau 6R,298,0.1342281879194631,0.0436241610738255,0.06040268456375839,0.010067114093959731,0.010067114093959731,0.06040268456375839,0.0,0.04697986577181208,0.11073825503355705,0.5134228187919463,0.030201342281879196,0.3389261744966443
en:e180,E180,Litholrubine bk,186,0.15053763440860216,0.08064516129032258,0.04838709677419355,0.005376344086021506,0.021505376344086023,0.053763440860215055,0.0,0.026881720430107527,0.0967741935483871,0.5,0.043010752688172046,0.3602150537634409
en:e232,E232,Sodium orthophenyl phenol,171,0.15204678362573099,0.04093567251461988,0.07602339181286549,0.0,0.023391812865497075,0.05263157894736842,0.0,0.023391812865497075,0.08771929824561403,0.5029239766081871,0.04678362573099415,0.30994152046783624
en:e406,E406,Agar,14598,0.11522126318673791,0.014796547472256474,0.03473078503904645,0.02698999862994931,0.009932867516098096,0.033497739416358405,0.038635429510891904,0.40258939580764486,0.19228661460474036,0.3844362241402932,0.10652144129332786,0.561035758323058
xx:e389,E389,Desconocido,107,0.24299065420560748,0.04672897196261682,0.06542056074766354,0.0,0.056074766355140186,0.06542056074766354,0.009345794392523364,0.056074766355140186,0.1308411214953271,0.5607476635514018,0.056074766355140186,0.2803738317757009
en:e462,E462,Ethyl cellulose,343,0.12536443148688048,0.029154518950437316,0.029154518950437316,0.011661807580174927,0.0029154518950437317,0.037900874635568516,0.03206997084548105,0.18658892128279883,0.15451895043731778,0.2565597667638484,0.1924198250728863,0.44314868804664725
en:e380,E380,Triammonium citrate,116,0.1724137931034483,0.0603448275862069,0.06896551724137931,0.0,0.017241379310344827,0.0603448275862069,0.008620689655172414,0.05172413793103448,0.08620689655172414,0.5,0.0603448275862069,0.3448275862068966
en:e326,E326,potassium lactate,199,0.10552763819095477,0.035175879396984924,0.06532663316582915,0.005025125628140704,0.010050251256281407,0.02512562814070352,0.02512562814070352,0.2964824120603015,0.08542713567839195,0.46733668341708545,0.03015075376884422,0.40703517587939697
en:e284,E284,Boric acid,729,0.12208504801097393,0.037037037037037035,0.0438957475994513,0.012345679012345678,0.023319615912208505,0.06995884773662552,0.09465020576131687,0.18655692729766804,0.22085048010973937,0.32373113854595337,0.1646090534979424,0.46227709190672156
en:e477,E477,Propane-1‚2-diol esters of fatty acids,80,0.125,0.075,0.05,0.0,0.025,0.0625,0.0125,0.0125,0.1,0.45,0.0375,0.2
en:e577,E577,Potassium gluconate,62,0.08064516129032258,0.03225806451612903,0.04838709677419355,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.04838709677419355,0.14516129032258066,0.4032258064516129,0.08064516129032258,0.3709677419354839
en:e538,E538,Calcium ferrocyanide,90,0.17777777777777778,0.06666666666666667,0.05555555555555555,0.0,0.0,0.07777777777777778,0.044444444444444446,0.011111111111111112,0.18888888888888888,0.4888888888888889,0.1111111111111111,0.3111111111111111
en:e927a,E927A,Azodicarbonamide,49,0.42857142857142855,0.08163265306122448,0.02040816326530612,0.0,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.6326530612244898,0.061224489795918366,0.14285714285714285,0.1836734693877551,0.7142857142857143
en:e515ii,E515II,Potassium hydrogen sulphate,56,0.4107142857142857,0.03571428571428571,0.0,0.0,0.03571428571428571,0.16071428571428573,0.07142857142857142,0.14285714285714285,0.23214285714285715,0.19642857142857142,0.10714285714285714,0.6964285714285714
en:e339,E339,Sodium phosphates,130,0.18461538461538463,0.046153846153846156,0.046153846153846156,0.015384615384615385,0.038461538461538464,0.03076923076923077,0.0,0.03076923076923077,0.13076923076923078,0.5615384615384615,0.023076923076923078,0.35384615384615387
en:e911,E911,Fatty acid methyl ester,170,0.08235294117647059,0.0058823529411764705,0.041176470588235294,0.029411764705882353,0.01764705882352941,0.06470588235294118,0.058823529411764705,0.09411764705882353,0.32941176470588235,0.3176470588235294,0.06470588235294118,0.7294117647058823
en:e965i,E965I,D-Maltitol,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
